source,target,external_category_id,raw_full_path,decision_status,semantic_category_code,garment_type_code,comparison_family_code,sleeve_length_class,pants_length_class,leggings_length_class,skirt_length_class,body_length_class,app_category_code,app_detail_code,mapping_status,comparison_eligible,decision_reason
"uniqlo","KIDS","63007","티셔츠 & UT > 그래픽티셔츠 > Animal Crossing New Horizons","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63008","티셔츠 & UT > 그래픽티셔츠 > Disney Beyond Time","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63158","티셔츠 & UT > 그래픽티셔츠 > Disney Furry Friends","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63010","티셔츠 & UT > 그래픽티셔츠 > Disney Heroines","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63159","티셔츠 & UT > 그래픽티셔츠 > Disney Heroines in Blooming","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63160","티셔츠 & UT > 그래픽티셔츠 > Disney Memories","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63011","티셔츠 & UT > 그래픽티셔츠 > Disney Mickey Mouse & Minnie Mouse art by Yuni Yoshida","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63161","티셔츠 & UT > 그래픽티셔츠 > Doraemon Sustainability Mode","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63162","티셔츠 & UT > 그래픽티셔츠 > Doraemon’s Wonderful Day","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63163","티셔츠 & UT > 그래픽티셔츠 > Jason Polan","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63164","티셔츠 & UT > 그래픽티셔츠 > Jurassic World x HAJIME SORAYAMA","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63165","티셔츠 & UT > 그래픽티셔츠 > LEGO® City","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63013","티셔츠 & UT > 그래픽티셔츠 > LEGO® NINJAGO®","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63014","티셔츠 & UT > 그래픽티셔츠 > LOVE, SUNSHINE & PEANUTS","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63166","티셔츠 & UT > 그래픽티셔츠 > MAGIC FOR ALL TIMELESS FAVORITES","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63167","티셔츠 & UT > 그래픽티셔츠 > Marvel Studios The Infinity Saga","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63168","티셔츠 & UT > 그래픽티셔츠 > Mickey & Friends Art by Steven Harrington","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63169","티셔츠 & UT > 그래픽티셔츠 > MICKEY MOUSE PHOTO DAYS","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63015","티셔츠 & UT > 그래픽티셔츠 > Mickey Stands","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63017","티셔츠 & UT > 그래픽티셔츠 > Minions: The Rise of Gru","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63170","티셔츠 & UT > 그래픽티셔츠 > Monochrome Mickey Mouse Art by Joshua Vides","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63018","티셔츠 & UT > 그래픽티셔츠 > Monster Hunter Rise","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63019","티셔츠 & UT > 그래픽티셔츠 > National Museum of Nature and Science, Tokyo","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63020","티셔츠 & UT > 그래픽티셔츠 > New York weekend trip","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63021","티셔츠 & UT > 그래픽티셔츠 > PAUL & JOE","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63023","티셔츠 & UT > 그래픽티셔츠 > PEANUTS Charlie Brown's Baseball Team","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63024","티셔츠 & UT > 그래픽티셔츠 > Peanuts Holiday","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63025","티셔츠 & UT > 그래픽티셔츠 > Peanuts x Yu Nagaba","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63171","티셔츠 & UT > 그래픽티셔츠 > PIXAR COLLECTION","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63172","티셔츠 & UT > 그래픽티셔츠 > Pokémon – Become a Pokémon Professor!","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63173","티셔츠 & UT > 그래픽티셔츠 > Pokémon All-Stars","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63026","티셔츠 & UT > 그래픽티셔츠 > Pokémon Masters EX","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63027","티셔츠 & UT > 그래픽티셔츠 > Pokémon Meets Artist","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63028","티셔츠 & UT > 그래픽티셔츠 > RETRO PEANUTS","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63030","티셔츠 & UT > 그래픽티셔츠 > Splatoon 3","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63031","티셔츠 & UT > 그래픽티셔츠 > SPYxFAMILY","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63032","티셔츠 & UT > 그래픽티셔츠 > Sumikkogurashi","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63174","티셔츠 & UT > 그래픽티셔츠 > The Smithsonian National Museum of Natural History","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63033","티셔츠 & UT > 그래픽티셔츠 > THE SUPER MARIO BROS. MOVIE","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
"uniqlo","KIDS","63034","티셔츠 & UT > 그래픽티셔츠 > UNIVERSITY LOGO","confirmed","tops","tshirt","tshirt","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","tops","shirt_blouse","direct","true","preserved existing confirmed decision"
